File,RMS_Mean,RMS_Std,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
weld_417.wav,0.0021517002,0.001984818,-598.604,153.3911,-91.665504,38.289284,19.008942,-26.113716,30.269173,-5.223609,-2.250599,22.088022,-13.97078,5.89964,12.257176
weld_418.wav,0.002436809,0.0021212418,-612.7679,168.05785,-106.4559,47.330864,19.911392,-30.392168,35.834442,-9.226124,-3.6629093,25.721739,-16.534992,8.368764,13.900088
weld_419.wav,0.0022928768,0.0021488948,-606.897,162.90408,-101.219536,42.03268,18.995598,-28.273973,33.617905,-8.113127,-3.6763518,24.313805,-14.7391,8.290467,14.113616
weld_42.wav,0.0021468801,0.0012541986,-563.5059,199.48407,-114.656815,46.510418,25.113283,-33.557438,35.6241,-8.975767,-8.285275,25.703009,-15.427208,3.6340623,10.507899
weld_420.wav,0.002462872,0.0024128607,-614.91046,159.45078,-97.46832,43.73629,16.422338,-28.936373,34.440247,-9.216948,-5.0966487,24.9263,-13.167737,6.5772576,10.39078
weld_421.wav,0.0031583118,0.0027038201,-542.5686,148.03592,-88.51323,34.9198,12.06854,-30.35707,27.764769,-9.78155,-8.49089,20.621874,-14.166889,0.06089462,6.6245728
weld_422.wav,0.0029685593,0.0023081067,-574.14594,201.9674,-131.9399,49.26199,12.401619,-43.531628,40.54528,-17.62189,-11.493593,27.477306,-24.34107,2.1595552,8.823923
weld_423.wav,0.0034479012,0.0022920214,-543.5549,188.6915,-126.40332,48.413635,10.984579,-42.609715,39.670956,-16.74189,-11.188592,27.373098,-22.888872,2.5660875,10.112089
weld_424.wav,0.0031101399,0.001863097,-548.52655,195.72932,-132.24092,49.679317,11.67098,-44.718754,40.323254,-16.763788,-10.936041,27.702183,-24.092356,2.9624667,9.768094
weld_425.wav,0.0033127915,0.002078896,-533.59064,175.99603,-117.84877,45.190693,11.735286,-38.701393,37.76105,-14.277255,-10.093993,26.118834,-20.067118,2.6430054,9.262689
weld_426.wav,0.0033016703,0.0020097322,-545.31165,195.61983,-131.29346,48.92788,10.876768,-44.964756,40.575333,-16.390041,-11.958749,26.939213,-23.545502,2.8447044,9.426611
weld_427.wav,0.0028410356,0.0016825959,-551.0058,199.94821,-120.671555,44.296017,12.437623,-40.64095,38.040874,-14.016319,-10.406123,25.071314,-23.587683,-0.30154595,8.405984
weld_428.wav,0.0029503156,0.0017162042,-539.3045,191.08403,-114.06245,43.546284,13.596079,-38.231304,36.44834,-12.2281475,-8.786508,25.503723,-20.790123,0.13818376,7.9058366
weld_429.wav,0.0029022512,0.001724348,-549.01935,200.25902,-115.47293,44.731773,14.969886,-38.46927,36.550415,-12.362079,-8.670441,24.923002,-20.965443,1.1141214,7.7081146
weld_43.wav,0.0013358447,0.0009704271,-652.0065,209.74506,-125.619316,38.31652,14.443066,-34.515457,36.583588,-16.800962,-4.723781,28.515528,-21.06098,8.240184,11.1504135
weld_430.wav,0.0029867021,0.0014207703,-555.1059,216.50449,-121.30177,51.57765,16.611889,-39.186543,42.827183,-12.618237,-7.866098,28.796255,-22.348396,2.8366039,9.677045
weld_431.wav,0.0028248206,0.001604401,-567.98773,226.97862,-134.38809,54.730675,16.154089,-43.97256,44.541565,-15.42441,-9.022659,30.047998,-25.460527,2.3261552,8.859956
weld_432.wav,0.0029364673,0.0017215171,-564.728,212.65233,-134.38464,52.783497,12.977733,-45.820717,41.023838,-19.055952,-10.795634,31.096207,-23.062832,2.5163915,7.903029
weld_433.wav,0.0029136129,0.0020083417,-545.9673,177.69562,-117.410065,44.64071,13.1368,-40.466206,34.690044,-14.257019,-11.138524,26.204937,-18.25119,0.3147506,7.100191
weld_434.wav,0.0027996611,0.0016822371,-577.9192,222.5155,-143.26843,54.634754,13.960865,-47.030594,44.642765,-18.965275,-11.029379,31.74722,-26.006842,2.3767657,9.788059
weld_435.wav,0.0027374278,0.0016293088,-575.71356,225.17088,-148.04062,55.396477,12.063211,-48.88471,45.914642,-19.529188,-11.480266,30.164722,-27.594763,3.5125465,10.121549
weld_436.wav,0.0026043644,0.001657689,-573.69073,209.03358,-131.6551,49.919353,14.705186,-44.05866,40.430176,-14.79878,-10.1055,28.210629,-22.619036,2.1071622,8.164661
weld_437.wav,0.002578634,0.0014811758,-573.96967,224.47375,-135.50044,51.434597,16.041975,-46.21181,38.75234,-17.400667,-10.0655575,29.172695,-24.069126,0.49142492,5.9002028
weld_438.wav,0.0025379672,0.0015834875,-576.0298,211.89536,-132.49248,50.844894,13.379231,-45.203156,39.45464,-17.459764,-9.467465,29.591421,-23.549156,2.0649745,7.8640347
weld_439.wav,0.0023824181,0.0017150294,-625.7763,213.05792,-115.87466,38.754955,13.2376795,-36.30406,32.373863,-18.440075,-8.22548,25.806221,-18.950338,5.1180663,6.4499187
weld_44.wav,0.0014457366,0.0010278509,-648.4944,210.39542,-128.22147,40.27091,12.943568,-35.184116,38.50289,-18.819412,-5.0714087,29.821724,-22.626446,8.280485,11.587637
weld_440.wav,0.0023353458,0.0016688593,-634.40625,223.85881,-122.41692,40.99414,13.110643,-38.24444,35.296066,-19.180597,-8.338906,27.475847,-20.930202,5.141182,7.159023
weld_441.wav,0.0026550815,0.0018692265,-602.2937,189.79587,-103.903694,35.965866,11.90689,-33.062897,30.825264,-16.069912,-8.577148,24.760872,-16.714113,2.758122,6.7940435
weld_442.wav,0.0027914147,0.002011695,-616.0385,207.00665,-118.06243,43.26934,12.829115,-38.305107,35.510746,-18.028456,-9.203604,28.144558,-19.33259,3.693434,8.073985
weld_443.wav,0.0027384532,0.001960622,-600.02637,185.04025,-103.209885,36.083706,11.537788,-34.019695,29.944288,-15.317697,-8.508962,24.655632,-15.672302,2.4251602,6.456285
weld_444.wav,0.002631191,0.0018954799,-619.53143,208.93808,-118.02679,42.235477,12.266406,-38.768303,35.330006,-17.556822,-9.740903,27.446304,-18.657452,3.2946813,7.112432
weld_445.wav,0.0026498528,0.0018802125,-625.0738,218.81052,-124.137566,46.068623,13.620944,-40.52182,37.67942,-17.6552,-9.211943,28.474674,-19.93929,4.5513167,7.7179885
weld_446.wav,0.0027206505,0.0019450596,-628.044,222.89525,-127.13225,47.343857,12.888645,-41.809784,38.62113,-19.490984,-10.219754,28.931948,-21.764656,4.0313487,7.8285136
weld_447.wav,0.0026361882,0.0019066379,-614.56696,204.40797,-113.920815,41.240295,12.437576,-37.535442,34.16486,-16.908283,-10.042781,25.722382,-18.072727,3.5590053,6.846923
weld_448.wav,0.0027097757,0.0019388933,-611.9366,204.50937,-113.02839,42.408325,11.681742,-38.25799,34.84779,-16.72896,-9.9522,25.26991,-20.359472,2.4648066,7.686511
weld_449.wav,0.0026924426,0.001911886,-622.1307,213.61296,-119.30935,45.799065,12.086508,-40.133606,37.93688,-17.400164,-10.288551,27.426949,-21.108414,2.6641173,8.473389
weld_45.wav,0.0011964559,0.0008628374,-660.8653,205.35815,-125.8733,41.03839,13.154299,-34.916805,38.761295,-17.017813,-4.8112473,29.086813,-21.21794,8.978559,11.214667
weld_450.wav,0.0026205787,0.0018424263,-620.5595,214.34749,-119.78278,44.899277,12.236183,-39.924652,37.71436,-16.986511,-10.173969,26.641056,-21.211945,3.007953,8.028129
weld_451.wav,0.002553133,0.0018062252,-623.8948,225.38487,-130.38672,47.865597,14.446852,-42.85296,39.716522,-17.21375,-11.114814,27.438648,-22.214413,2.8864427,7.4832864
weld_452.wav,0.0025133828,0.001769829,-625.0775,221.12521,-129.18927,47.7351,13.022394,-42.24846,39.859234,-18.341091,-10.673467,27.584042,-23.273273,3.942224,8.538659
weld_453.wav,0.0025805216,0.0018364642,-625.28345,222.01758,-129.87314,48.34853,12.688382,-42.860836,40.283485,-18.930578,-10.981665,28.670565,-23.040876,3.9301178,9.04817
weld_454.wav,0.0026037937,0.0018594215,-620.60034,217.48392,-127.152565,47.88553,13.77591,-42.22316,38.41892,-17.938917,-10.342453,28.135166,-21.735199,3.763656,8.840761
weld_455.wav,0.002495894,0.0017637748,-627.4854,221.6444,-129.96213,49.48766,13.084829,-42.731808,40.378525,-18.7906,-9.984704,29.425024,-22.36627,4.3947654,8.380251
weld_456.wav,0.0025648025,0.0017866492,-623.0735,221.54683,-126.55138,49.08745,13.574418,-42.074806,39.948223,-17.273432,-9.414664,28.829195,-21.926874,4.1415286,8.369861
weld_457.wav,0.0026115077,0.0018612216,-622.3292,216.51172,-125.17276,47.605503,12.590135,-42.078743,39.21977,-17.076853,-10.034696,28.21045,-21.538837,3.1447713,7.9436393
weld_458.wav,0.0026297215,0.0018836213,-625.3556,224.21284,-128.5869,47.67317,13.254944,-43.75249,38.510464,-17.956457,-10.622809,28.45235,-21.939404,3.1157722,8.086622
weld_459.wav,0.0025473537,0.0015593283,-572.80493,209.55171,-134.53107,51.71873,15.053195,-45.14923,39.536034,-16.74884,-9.60577,29.786758,-22.194275,2.7020476,8.403387
weld_46.wav,0.0012734621,0.000984462,-673.73486,202.731,-122.25081,43.19231,15.159048,-34.962105,37.816406,-16.28412,-5.563397,28.9768,-20.466785,7.6563015,11.394065
weld_460.wav,0.0025646312,0.0017342787,-532.1221,144.5974,-90.42526,32.519867,11.673068,-30.940866,25.469952,-10.46579,-7.139279,21.71123,-14.458835,-0.17410262,7.417622
weld_461.wav,0.0027524913,0.0016667832,-558.50244,201.47911,-122.76105,47.74601,13.905071,-41.99054,36.874454,-15.641988,-9.536497,26.65909,-23.201647,0.12285587,6.1763806
weld_462.wav,0.002816886,0.0016504569,-550.1821,203.92667,-116.396774,48.023403,17.925745,-38.4884,37.31365,-12.050472,-8.607812,26.916843,-19.34659,1.5288101,7.485381
weld_463.wav,0.0024513449,0.0014970861,-581.9231,214.87807,-133.63396,52.85925,12.912883,-44.34582,41.8541,-17.920597,-8.787814,29.656582,-23.032663,6.8603244,9.568976
weld_464.wav,0.002676816,0.0016837823,-531.252,161.31184,-96.96234,37.089664,12.746657,-33.46008,29.576546,-9.623527,-7.6430874,22.369987,-14.947539,1.6899481,8.252805
weld_465.wav,0.0025202907,0.0015019544,-573.80756,214.89131,-137.75095,49.723145,13.632462,-45.420475,41.197845,-16.473152,-10.354093,28.192654,-23.192865,5.1173253,9.69146
weld_466.wav,0.0024451888,0.0015324048,-583.2322,218.78467,-135.56712,51.022644,13.4983425,-46.24109,40.94284,-16.488747,-10.178219,29.30638,-21.83068,5.1277103,9.134
weld_467.wav,0.0026891823,0.0016578968,-557.0436,199.06606,-117.10784,50.056667,16.384453,-36.971996,41.229626,-12.299666,-7.923582,28.216702,-19.442621,4.6813755,10.289947
weld_468.wav,0.002514162,0.0015709797,-592.1987,228.38705,-144.28862,56.39596,13.786937,-47.964428,45.327873,-18.964825,-10.94235,31.314026,-24.737103,5.58214,10.190661
weld_469.wav,0.0021018693,0.001421108,-614.1117,212.73512,-126.74904,44.23146,13.665786,-39.59431,39.323044,-15.759529,-8.685809,28.042143,-21.209717,5.695283,11.259457
weld_47.wav,0.0014356796,0.0011365444,-656.7214,196.93173,-117.22193,40.36737,13.75106,-33.271465,36.525326,-16.268734,-5.5790353,27.91858,-20.089882,7.2015758,11.017777
weld_470.wav,0.0020274594,0.0013763746,-615.4134,209.80331,-124.129295,42.644394,13.761095,-38.045967,38.121777,-15.99333,-8.272456,27.720404,-20.72266,5.7462254,10.973844
weld_471.wav,0.002111374,0.0014326843,-602.26624,192.06816,-117.02449,39.656918,13.314925,-35.6134,35.325245,-14.775483,-8.145919,25.615376,-19.251266,5.1306324,10.520802
weld_472.wav,0.0020744149,0.0015024431,-625.0281,216.63774,-125.78584,47.726803,12.805521,-38.957672,40.470295,-20.041487,-10.001281,28.816702,-21.472973,8.192584,9.981153
weld_473.wav,0.0021717083,0.0017457751,-617.0772,196.29175,-114.26698,41.87868,13.548807,-35.80379,35.65907,-16.199415,-9.344583,26.831966,-17.901733,6.1718507,10.023546
weld_474.wav,0.0022329327,0.0016970664,-592.591,177.57341,-101.44342,37.19131,12.396466,-32.053368,31.137476,-14.957716,-8.640345,23.769405,-15.8914385,5.9213696,8.7314205
weld_475.wav,0.0022312691,0.0015303333,-575.74426,195.12408,-117.140785,40.014565,11.341364,-37.551807,34.924374,-17.686396,-10.050365,26.622856,-21.07474,1.8835034,8.551816
weld_476.wav,0.0021759698,0.0013910391,-603.6497,229.25575,-139.89279,49.016846,14.175669,-44.72153,40.894478,-20.62004,-11.191719,29.999771,-25.145126,4.3629293,10.669906
weld_477.wav,0.0022193028,0.0014043651,-588.2837,217.85872,-132.39247,44.332726,13.663426,-41.820385,38.488884,-18.305176,-10.176925,28.265234,-23.276514,3.5415618,9.49188
weld_478.wav,0.0022396548,0.0014563946,-577.36414,202.979,-125.26563,41.85433,13.235416,-40.195816,35.222054,-17.320265,-9.304902,27.194603,-22.112839,2.960389,9.64971
weld_479.wav,0.0021699292,0.0014364554,-584.63477,205.36572,-126.629684,42.110897,14.3687315,-40.91265,35.85452,-15.373575,-9.405977,27.283531,-20.820911,3.0786161,9.471719
weld_48.wav,0.0013680394,0.0010355653,-668.49243,208.63956,-126.45841,42.29125,14.132546,-35.776527,38.298023,-17.380468,-5.486109,28.95724,-21.334211,8.452962,11.125321
weld_480.wav,0.002234649,0.0014627058,-589.7986,217.567,-131.1613,45.300316,11.859184,-42.342495,40.108852,-18.075045,-9.827558,29.448977,-23.124857,3.8452704,10.067401
weld_481.wav,0.002069181,0.0012736818,-571.89795,192.53505,-113.05845,37.502335,15.198347,-34.103443,31.925413,-13.966654,-7.111592,23.56759,-19.487425,3.1099715,7.4064837
weld_482.wav,0.0020148489,0.0012836722,-603.2401,227.01819,-141.96481,49.020966,16.355423,-44.435555,41.294277,-17.408981,-10.253118,29.474586,-23.069775,4.785895,9.927869
weld_483.wav,0.0020930946,0.0013346726,-601.01697,227.75095,-140.11766,48.078865,16.014175,-44.82258,40.639122,-16.650734,-9.844536,29.88916,-22.945766,3.7994187,10.280481
weld_484.wav,0.0021177668,0.0013769638,-598.5456,222.45787,-138.10873,48.407635,14.359977,-45.147327,41.13697,-17.53062,-11.48641,29.644537,-23.19484,3.0434885,9.875439
weld_485.wav,0.002130793,0.0013281748,-595.152,226.15863,-140.29016,49.87356,15.132855,-45.068974,41.243546,-17.725521,-9.816084,29.6558,-23.967583,3.8924675,9.242192
weld_486.wav,0.0020563616,0.0012768193,-589.03503,211.47726,-130.10213,43.90916,14.614863,-41.488144,37.094826,-16.216862,-9.702745,26.927902,-21.803967,2.975374,8.497735
weld_487.wav,0.0021459532,0.0013634309,-588.7536,215.06837,-135.0949,46.720444,15.432204,-43.184387,38.757744,-17.362267,-10.492598,29.099571,-22.419281,3.034084,10.1320715
weld_488.wav,0.0021332721,0.0013024763,-592.15283,224.94052,-133.35268,47.44824,14.642577,-44.36949,38.74331,-17.266623,-10.722908,27.65398,-23.488901,2.487199,8.244713
weld_489.wav,0.0022275893,0.001427044,-584.4731,214.83406,-130.61963,45.322586,15.590582,-42.578857,38.142765,-15.145933,-10.8306675,27.336258,-21.329155,1.9054472,8.501937
weld_49.wav,0.0015347807,0.0011682211,-651.92816,198.76158,-116.73746,41.86686,12.828899,-32.91234,37.969215,-16.614504,-4.6963353,28.196484,-20.817768,8.169881,10.951594
weld_490.wav,0.0021433693,0.0013409427,-596.6017,226.9869,-138.02028,48.237915,16.695969,-44.84289,40.112747,-15.514892,-10.738174,28.128176,-22.223715,3.351368,8.33132
weld_491.wav,0.0022319949,0.0012481423,-582.61005,222.31944,-118.36595,46.08026,17.634491,-39.198437,37.53892,-12.623035,-8.552393,27.11197,-20.22299,1.7643725,7.9259195
weld_492.wav,0.0022364685,0.0012712515,-582.1263,219.58456,-119.74676,46.099785,16.549923,-39.817066,37.878807,-13.242051,-9.030619,26.959436,-20.850513,1.8422776,8.191372
weld_493.wav,0.002195654,0.0013259753,-590.6937,222.93918,-131.61336,49.43194,15.412239,-43.973347,39.366077,-17.060656,-11.046116,27.838903,-23.068628,2.8502276,8.6916685
weld_494.wav,0.0020441196,0.0013090809,-610.5638,229.9912,-142.5018,52.738445,16.28212,-46.020203,42.247135,-19.529999,-11.377678,31.159105,-24.322033,4.2637463,10.602185
weld_495.wav,0.0021191158,0.0013143547,-601.34564,228.11504,-139.08969,49.38221,16.414507,-44.430973,41.259663,-17.971304,-11.725567,29.512587,-23.695442,3.0310547,9.668301
weld_496.wav,0.0021926644,0.001369265,-598.10004,224.66942,-137.21422,50.781708,15.392708,-45.159546,40.921562,-18.567823,-11.923039,29.314352,-23.679867,3.5722003,10.1421795
weld_497.wav,0.0019772167,0.0012654979,-603.9825,227.42542,-140.30473,50.88771,16.518034,-45.62329,40.72744,-18.22116,-11.576228,29.307457,-23.704384,3.2125914,9.579534
weld_498.wav,0.00207576,0.0012327717,-597.34784,230.7503,-134.77782,46.44223,16.46466,-44.05641,37.328297,-17.392256,-10.288896,27.188526,-23.794762,2.8535414,8.489761
weld_499.wav,0.0019965854,0.0012647809,-594.65674,217.61984,-128.6309,43.68664,16.894455,-40.46934,36.40362,-15.737201,-10.107978,25.968298,-21.860779,2.6826744,8.360513
weld_5.wav,0.0016800016,0.0009553171,-574.9659,181.21663,-96.01234,35.586685,15.17603,-28.364168,29.783482,-13.673973,-6.479792,22.575432,-18.377842,3.458081,9.241258
weld_50.wav,0.0013666762,0.0011198448,-666.7757,199.66577,-118.277275,41.489174,14.022864,-33.278645,37.136173,-16.076923,-4.605241,27.985067,-20.299065,8.262372,10.81791
weld_500.wav,0.0020917242,0.0013228504,-598.38574,226.17203,-134.8062,44.980328,16.360355,-42.81205,37.471466,-17.235855,-10.310118,27.362993,-22.889938,3.2164116,9.151754
weld_501.wav,0.0020377012,0.00129737,-601.84924,224.3671,-132.57834,44.275673,16.06093,-40.634174,38.57235,-16.298607,-9.190534,26.746325,-22.952797,4.1511145,8.675334
weld_502.wav,0.0022290417,0.0013280596,-574.6566,208.57181,-120.79021,43.288357,14.620994,-40.039055,35.135704,-15.057046,-9.276786,24.854168,-22.585785,2.0770473,8.546308
weld_503.wav,0.0019721303,0.0011975941,-600.2954,225.63794,-134.38786,46.582325,16.217134,-42.463505,38.468067,-16.618319,-9.496249,26.083628,-23.875355,4.4134884,8.49398
weld_504.wav,0.0019511526,0.0011927767,-587.3714,203.91763,-122.87439,41.934647,16.508255,-38.061386,35.140785,-14.2564945,-8.963862,24.38067,-21.670586,3.226168,9.424493
weld_505.wav,0.0019457676,0.0012102833,-596.71246,214.4652,-127.84363,47.091785,17.043465,-39.41743,37.795704,-16.345024,-8.634137,26.278818,-22.915968,4.691736,9.329019
weld_506.wav,0.0021061578,0.0012941774,-584.5282,212.83713,-124.20669,43.517384,14.670945,-40.466164,35.722687,-16.454136,-10.323285,24.836859,-22.963278,2.14872,7.786152
weld_507.wav,0.0019998294,0.0011935435,-586.02936,209.16911,-123.05952,43.307423,16.17089,-38.93235,35.519196,-14.544165,-8.436307,25.085602,-21.490774,3.527014,8.194212
weld_508.wav,0.0021199114,0.0012810432,-587.7644,215.28235,-126.38826,44.398777,16.452776,-39.901993,36.430737,-14.799081,-8.619789,25.010338,-21.793114,4.3398447,7.737933
weld_509.wav,0.0021311997,0.0013933367,-591.48083,216.05234,-130.04718,46.461037,16.999702,-41.77747,37.606564,-14.21609,-8.641543,26.665432,-21.63819,3.8363564,8.758483
weld_51.wav,0.0011934489,0.00095017866,-672.2009,200.1718,-118.416664,38.040928,15.667747,-32.72504,34.727173,-14.533835,-4.4557257,26.385643,-19.296814,7.935289,10.223214
weld_510.wav,0.0018363005,0.001166508,-602.14874,219.01491,-129.13171,46.002598,17.026531,-39.125786,38.589943,-15.41713,-8.065954,27.014875,-21.173367,5.239534,8.147397
weld_511.wav,0.0018611009,0.0012077794,-596.70416,207.82666,-127.23247,42.91646,16.618114,-38.83575,36.39199,-14.760216,-8.425607,26.516273,-20.620514,3.9860125,8.829469
weld_512.wav,0.0020962292,0.001286129,-593.7434,220.59796,-137.92203,46.398914,15.44272,-42.819225,38.59113,-17.301174,-7.7849426,28.02594,-24.662157,4.605066,9.323992
weld_513.wav,0.0021266427,0.0013690144,-583.8271,206.82541,-126.783325,40.343903,15.045872,-38.742462,36.000008,-14.669339,-8.425709,26.334515,-20.218115,3.823607,8.333824
weld_514.wav,0.0021666554,0.0013806669,-565.7434,188.56577,-113.023994,36.105274,14.812583,-35.98053,30.147453,-12.448593,-7.4201713,22.419762,-19.240103,1.8956285,6.7921376
weld_515.wav,0.002091853,0.0013012767,-589.12946,217.41383,-132.56131,47.730606,16.808308,-42.25202,38.19656,-16.649813,-9.947863,27.247969,-23.27589,3.2390203,9.313373
weld_516.wav,0.0020724263,0.0013012313,-578.623,202.6001,-120.48328,39.083168,15.296553,-38.072285,32.57105,-14.31034,-8.878027,22.975214,-19.815609,3.6738884,6.873263
weld_517.wav,0.0021818758,0.0013978209,-594.2561,218.35643,-131.85098,44.06311,16.421818,-41.67782,36.047363,-15.561748,-8.763485,25.072626,-22.620998,4.8525486,8.459721
weld_518.wav,0.002174707,0.0014037372,-599.16364,228.18105,-140.09636,46.657757,16.602205,-44.61848,38.746075,-17.312033,-11.019892,26.978363,-24.144075,3.7356727,9.818642
weld_519.wav,0.0022163913,0.0013711926,-598.78375,233.09125,-140.06335,47.382915,15.476628,-45.297256,39.219765,-18.208132,-10.673671,27.562834,-24.80498,4.047993,9.763382
weld_52.wav,0.0013701197,0.0010790752,-662.6501,205.24733,-119.91489,39.997543,13.770625,-33.82355,36.807625,-15.956826,-4.4370823,27.469702,-20.791546,8.660221,10.873065
weld_520.wav,0.0021574462,0.0013710967,-565.1571,186.09918,-107.06173,32.76508,14.106255,-34.49352,28.389936,-11.9757595,-8.189429,21.609976,-17.15875,1.9450777,8.041755
weld_521.wav,0.002203104,0.0013048768,-574.5418,205.87054,-116.04567,36.287983,14.254932,-37.743465,31.275608,-13.786637,-8.810358,22.555689,-20.379026,1.7321634,7.330865
weld_522.wav,0.002205795,0.0013727932,-571.328,198.86469,-118.65803,39.678143,15.028994,-38.355152,33.480186,-13.827035,-9.551106,23.623653,-21.547857,2.105815,9.706688
weld_523.wav,0.0021063788,0.001385593,-568.43384,187.37161,-114.16659,38.066525,14.454163,-35.351936,33.240067,-13.615927,-8.708086,24.4402,-19.428116,2.5138683,9.97893
weld_524.wav,0.0021602109,0.0013751488,-584.3756,214.57204,-124.06592,43.731514,15.027057,-39.730793,36.59974,-15.413367,-8.825864,25.327934,-22.958616,3.7141328,9.185571
weld_525.wav,0.0021434352,0.0013618272,-551.05505,173.36641,-100.19067,32.246075,14.294281,-30.87536,28.005259,-11.262238,-6.8230863,20.916674,-17.754824,1.7482163,8.36698
weld_526.wav,0.0021603662,0.0014848628,-597.585,214.21544,-128.76259,44.259167,16.664068,-40.829514,37.16018,-14.675436,-9.626046,25.997393,-22.063992,4.2189136,10.610458
weld_527.wav,0.002182395,0.0014537598,-574.42535,195.94029,-115.03319,36.97446,14.947777,-35.718525,32.20696,-13.571784,-8.351052,22.653856,-21.377066,2.0462828,9.0070915
weld_528.wav,0.0021210718,0.0013996349,-590.2192,210.66745,-130.77415,42.84698,16.1001,-40.925167,36.958813,-14.859624,-9.848061,25.837315,-22.60702,3.087562,10.39635
weld_529.wav,0.0022265054,0.001326873,-582.8796,218.85362,-129.21718,42.08222,14.883334,-42.287266,36.75505,-14.540808,-9.699262,26.42473,-22.38681,2.7343984,10.246117
weld_53.wav,0.0013297151,0.001024248,-661.1018,202.39641,-118.45719,41.477783,15.040095,-32.92698,37.28125,-15.88838,-4.911456,27.904438,-20.750713,7.4935226,11.188953
weld_530.wav,0.0021553778,0.0012507668,-581.4609,216.87451,-126.05148,42.001312,13.779983,-41.359688,35.186504,-16.424597,-9.156924,24.933886,-24.191208,2.765539,8.888143
weld_531.wav,0.0022154574,0.0013137823,-576.4089,201.23354,-119.2637,41.978905,15.173526,-38.021374,34.22905,-15.109572,-8.376873,24.590412,-22.817127,2.8350413,10.1037245
weld_532.wav,0.0021851098,0.001445363,-581.2612,204.02974,-121.82376,41.17143,16.07053,-38.93447,34.972,-12.849799,-8.733485,24.62394,-21.298975,2.6583316,9.960141
weld_533.wav,0.0021242294,0.0012545519,-564.48315,176.37181,-86.40636,26.474285,11.662052,-22.702312,27.451075,-13.01883,-2.0311701,23.36226,-16.55192,5.6263747,10.875391
weld_534.wav,0.0016745188,0.0010209123,-613.3034,229.55103,-129.28775,46.554287,10.854485,-38.12275,43.10861,-21.670113,-7.3233953,31.40873,-26.207418,6.405423,11.72658
weld_535.wav,0.0024665059,0.0016354979,-599.04156,223.48436,-144.17708,51.400585,16.196953,-45.87649,42.75691,-17.477201,-11.008217,30.602383,-23.510525,4.320978,10.738441
weld_536.wav,0.0027001186,0.0018224854,-592.0613,223.38347,-141.4087,53.85384,18.267023,-46.600075,42.044613,-15.69781,-11.95073,28.470148,-23.572626,2.9205804,10.035559
weld_537.wav,0.0027149408,0.0017953897,-591.8113,224.66661,-137.37755,51.565796,13.699983,-45.957058,42.8396,-18.1836,-11.619305,30.14241,-24.981834,3.17027,10.799721
weld_538.wav,0.0026199657,0.0018097874,-561.5306,189.02007,-108.71881,39.257973,11.711456,-37.304653,32.264874,-14.884921,-9.737623,23.564829,-20.842274,1.2088542,8.824168
weld_539.wav,0.002640452,0.001752735,-589.0238,223.73921,-134.35074,50.9248,13.374963,-45.399635,42.048622,-17.25391,-10.586562,29.517601,-24.365408,3.9572568,11.177501
weld_54.wav,0.0013130393,0.0009706893,-670.51263,206.23831,-122.30894,43.65938,15.099281,-34.515976,38.183372,-16.582348,-4.9537926,28.312487,-21.507565,8.069362,10.759193
weld_540.wav,0.0026422795,0.0016860286,-564.2206,202.8396,-115.77047,43.75739,12.360789,-39.59695,36.585308,-14.522522,-9.443846,25.639252,-21.858042,2.388607,9.620681
weld_541.wav,0.0027679575,0.0017088172,-569.9247,216.89714,-140.37148,50.56581,14.598714,-45.129257,43.708355,-17.610128,-12.667354,30.938942,-23.356493,3.002157,12.656798
weld_542.wav,0.0026332515,0.0017227031,-561.5567,191.37946,-115.45597,40.65918,12.774644,-38.786945,34.77769,-14.468656,-10.847932,26.029688,-19.519588,1.143079,10.255815
weld_543.wav,0.0025402203,0.0015008958,-572.70325,216.89977,-128.24171,45.421646,16.825634,-40.211086,37.79394,-16.623798,-10.667612,27.536215,-22.065088,2.0508413,9.873586
weld_544.wav,0.002430975,0.0015852323,-585.6235,219.53322,-135.29694,47.051025,14.826772,-42.712627,40.461746,-17.879005,-10.930697,29.78766,-22.80432,2.2856321,10.086827
weld_545.wav,0.002703734,0.001641735,-546.12555,179.20119,-91.986565,35.565613,13.645929,-29.337029,30.183882,-12.218312,-7.258805,23.545671,-16.018278,1.6618452,9.101584
weld_546.wav,0.0024332958,0.0015467483,-560.5625,192.16386,-105.79433,37.70634,12.820297,-33.22556,33.026493,-14.774111,-8.333722,24.419937,-18.947292,2.7683501,8.77543
weld_547.wav,0.0025604905,0.0014797548,-579.4598,229.1176,-131.1798,46.68588,12.964744,-42.28237,40.853973,-18.311563,-9.473184,29.601492,-24.341198,3.7677891,10.347659
weld_548.wav,0.002574651,0.0015380294,-574.4934,219.22664,-130.18698,48.1497,12.504631,-41.226555,41.71112,-19.013605,-9.346918,30.590067,-23.583994,5.0158954,11.158337
weld_549.wav,0.0024969853,0.0016096131,-573.37823,211.0924,-120.8404,44.099213,15.250347,-38.12786,38.567875,-14.013087,-8.112948,29.062365,-19.771786,3.2428782,10.980632
weld_55.wav,0.0012723828,0.0009385362,-669.10266,202.29482,-120.32758,41.00351,14.495463,-33.39997,37.49933,-15.616918,-4.53512,27.596222,-20.973402,8.138709,10.917778
